MLSOA,METALS AUSTRALIA LTD,0.001
MNCOA,METMINCO LIMITED,0.005
MQRO,MARQUEE RESOURCES LIMITED ,0.140
MRDOA,MOUNT RIDLEY MINES LIMITED,0.001
MRQOA,MRG METALS LIMITED,0.002
MRQOB,MRG METALS LIMITED,0.004
MSEOA,METALSEARCH LIMITED ,0.001
MSMOA,MSM CORPORATION INTERNATIONAL LTD ,0.003
MUSOA,MUSTANG RESOURCES LIMITED ,0.012
MXCOD,MGC PHARMACEUTICALS LTD ,0.027
MYLO,MYANMAR METALS LIMITED,0.053
MZZO,MATADOR MINING LIMITED,0.145
N27O,NORTHERN COBALT LIMITED ,0.085
NC6O,NANOLLOSE LIMITED ,0.050
NESO,NELSON RESOURCES LIMITED. ,0.030
NEWOA,NEW ENERGY SOLAR,0.002
NEWOB,NEW ENERGY SOLAR,0.004
NIUO,NIUMINCO GROUP LIMITED,0.002
NTLOB,NEW TALISMAN GOLD MINES LIMITED ,-
NUSO,NUSANTARA RESOURCES LIMITED ,0.001
NUSOA,NUSANTARA RESOURCES LIMITED ,-
NVAO,NOVA MINERALS LIMITED ,0.015
OGXOD,ORINOCO GOLD LIMITED,0.038
OMTO,OMNI MARKET TIDE LTD,0.001
OPTO,OPTHEA LIMITED,0.230
OZGOC,OZGROWTH LIMITED,0.007
PDIO,PREDICTIVE DISCOVERY LIMITED,0.003
PEKOB,PEAK RESOURCES LIMITED,0.005
PEKOC,PEAK RESOURCES LIMITED,-
PENOD,PENINSULA ENERGY LIMITED,0.001
PG1OB,PEARL GLOBAL LIMITED,0.040
PGIOA,PANTERRA GOLD LIMITED ,0.001
PIAO,PENGANA INTERNATIONAL EQUITIES LIMITED,0.008
PIOO,PIONEER RESOURCES LIMITED ,0.003
PKOO,PEAKO LIMITED ,-
PL8O,PLATO INCOME MAXIMISER LIMITED. ,0.002
PM1O,PURE MINERALS LIMITED ,0.005
PODO,PODIUM MINERALS LIMITED ,0.008
PRLOA,PETREL ENERGY LIMITED ,0.001
PWNOA,PARKWAY MINERALS NL ,0.002
RCLO,READCLOUD LIMITED ,0.140
RD1O,REGISTRY DIRECT LIMITED ,0.002
RELO,RAVEN ENERGY LIMITED,0.001
RLCO,REEDY LAGOON CORPORATION LIMITED,0.013
RMXOG,RED MOUNTAIN MINING LIMITED ,0.005
RMXOH,RED MOUNTAIN MINING LIMITED ,0.003
RNUOA,RENASCOR RESOURCES LIMITED,0.014
RYDO,RYDER CAPITAL LIMITED ,0.100
S3RO,SERPENTINE TECHNOLOGIES LIMITED ,0.001
S3ROA,SERPENTINE TECHNOLOGIES LIMITED ,0.001
S3ROB,SERPENTINE TECHNOLOGIES LIMITED ,0.002
SBRO,SABRE RESOURCES LIMITED ,0.001
SFGO,SEAFARMS GROUP LIMITED,0.035
SGQOB,ST GEORGE MINING LIMITED,0.075
SI6OC,SIX SIGMA METALS LIMITED,0.005
SKNO,SKIN ELEMENTS LIMITED ,0.001
SMIO,SANTANA MINERALS LIMITED,0.002
SOPOA,SYNERTEC CORPORATION LIMITED,0.002
SP3O,SPECTUR LIMITED ,0.125
SPQO,SUPERIOR RESOURCES LIMITED,0.004
SRNOB,SUREFIRE RESOURCES NL ,0.004
SRYO,STORY-I LIMITED ,0.005
SRZO,STELLAR RESOURCES LIMITED ,0.005
ST1O,SPIRIT TELECOM LIMITED,0.065
STLO,STARGROUP LIMITED ,0.003
STMO,SUNSTONE METALS LTD ,0.019
SUROA,SUN RESOURCES NL,0.001
SUROC,SUN RESOURCES NL,0.001
SWJO,STONEWALL RESOURCES LIMITED ,0.002
SYAOB,SAYONA MINING LIMITED ,0.011
THCO,THE HYDROPONICS COMPANY LIMITED ,0.230
THXOB,THUNDELARRA LIMITED ,0.005
TLGOA,TALGA RESOURCES LTD ,0.260
TMTO,TECHNOLOGY METALS AUSTRALIA LIMITED ,0.190
TNOO,TANDO RESOURCES LIMITED ,0.115
TOMO,TOMIZONE LIMITED,0.004
TONOB,TRITON MINERALS LTD ,0.003
TONOC,TRITON MINERALS LTD ,0.004
TRTO,TODD RIVER RESOURCES LIMITED,0.016
TTLO,TRANSCENDENCE TECHNOLOGIES LIMITED,0.004
TV2O,TV2U INTERNATIONAL LIMITED,0.004
TYXOC,TYRANNA RESOURCES LIMITED ,0.004
UUVO,UUV AQUABOTIX LTD ,0.001
VALOA,VALOR RESOURCES LIMITED ,0.004
VAROA,VARISCAN MINES LIMITED,0.001
VICOA,VICTORY MINES LIMITED ,0.003
VMCOA,VENUS METALS CORPORATION LIMITED,0.035
VN8O,VONEX LIMITED.. ,0.050
VPCOA,VELPIC LIMITED,0.001
WAAO,WAM ACTIVE LIMITED,0.005
WCNOB,WHITE CLIFF MINERALS LIMITED,0.001
WCNOC,WHITE CLIFF MINERALS LIMITED,0.001
WGFO,WATERMARK GLOBAL LEADERS FUND LIMITED ,0.001
WGXO,WESTGOLD RESOURCES LIMITED. ,0.190
WICOC,WESTOZ INVESTMENT COMPANY LIMITED ,0.115
WKTOA,WALKABOUT RESOURCES LTD ,0.079
WOFOA,WOLF PETROLEUM LTD,0.001
WQGO,WCM GLOBAL GROWTH LIMITED ,0.025
WSIO,WESTSTAR INDUSTRIAL LIMITED ,0.002
XPEOC,XPED LIMITED,0.001
XTDO,XTD LTD ,-
ZIPOB,ZIPTEL LIMITED,0.008
ZMIOC,ZINC OF IRELAND NL,0.002
ZYBOA,ZYBER HOLDINGS LTD,0.002
1AD,ADALTA LIMITED,0.370
1AG,ALTERRA LIMITED ,0.042
1AL,ONEALL INTERNATIONAL LIMITED,0.940
1PG,1-PAGE LIMITED,0.165
1ST,1ST GROUP LIMITED ,0.038
3DP,POINTERRA LIMITED ,0.043
3PL,3P LEARNING LIMITED.. ,1.250
4CE,FORCE COMMODITIES LIMITED ,0.049
4DS,4DS MEMORY LIMITED,0.043
5GN,5G NETWORKS LIMITED ,0.440
88E,88 ENERGY LIMITED ,0.023
8CO,8COMMON LIMITED ,0.050
8EC,8IP EMERGING COMPANIES LIMITED,0.930
8IH,8I HOLDINGS LTD ,0.125
9SP,9 SPOKES INTERNATIONAL LIMITED,0.027
A1C,AIC RESOURCES LIMITED ,0.190
A200,BETASHARES AUSTRALIA 200 ETF,103.390
A2M,THE A2 MILK COMPANY LIMITED ,10.520
A3D,AURORA LABS LIMITED ,0.495
AAA,BETASHARES AUSTRALIAN HIGH INTEREST CASH ETF,50.150
AAC,AUSTRALIAN AGRICULTURAL COMPANY LIMITED.,1.260
AAD,ARDENT LEISURE GROUP,1.975
AAJ,ARUMA RESOURCES LIMITED ,0.013
AAP,AUSTRALIAN AGRICULTURAL PROJECTS LIMITED,0.025
AAR,ANGLO AUSTRALIAN RESOURCES NL ,0.092
AAU,ADCORP AUSTRALIA LIMITED,0.008
AB1,ANIMOCA BRANDS CORPORATION LIMITED,0.056
ABA,AUSWIDE BANK LTD,5.630
ABC,ADELAIDE BRIGHTON LIMITED ,6.950
ABL,ABILENE OIL AND GAS LIMITED ,0.005
ABP,ABACUS PROPERTY GROUP ,3.770
ABR,AMERICAN PACIFIC BORATE & LITHIUM LIMITED ,0.290
ABT,ABUNDANT PRODUCE LIMITED,0.250
ABV,ADVANCED BRAKING TECHNOLOGY LTD ,0.003
ABW,AURORA ABSOLUTE RETURN FUND ,0.380
ABX,AUSTRALIAN BAUXITE LIMITED. ,0.105
AC8,AUSCANN GROUP HOLDINGS LTD,1.260
ACB,A-CAP RESOURCES LIMITED ,0.046
ACF,ACROW FORMWORK AND CONSTRUCTION SERVICES LIMITED,0.290
ACL,ALCHEMIA LIMITED,0.010
ACO,AUSTRALIAN CAREERS NETWORK LIMITED,3.430
ACP,AUDALIA RESOURCES LIMITED ,0.018
ACQ,ACORN CAPITAL INVESTMENT FUND LIMITED ,1.150
ACR,ACRUX LIMITED ,0.145
ACS,ACCENT RESOURCES NL ,0.010
ACW,ACTINOGEN MEDICAL LIMITED ,0.048
AD1,APPLYDIRECT LIMITED ,0.045
AD8,AUDINATE GROUP LIMITED,3.920
ADA,ADACEL TECHNOLOGIES LIMITED ,1.690
ADD,ADAVALE RESOURCES LIMITED ,0.012
ADH,ADAIRS LIMITED,2.230
ADJ,ADSLOT LTD,0.026
ADN,ANDROMEDA METALS LIMITED,0.007
ADO,ANTEO DIAGNOSTICS LIMITED ,0.015
ADR,ADHERIUM LIMITED,0.120
ADT,ADRIATIC METALS PLC ,0.515
ADV,ARDIDEN LTD ,0.013
ADX,ADX ENERGY LTD,0.010
ADY,ADMIRALTY RESOURCES NL. ,0.010
AEB,ALGAE.TEC LIMITED ,0.020
AEE,AURA ENERGY LIMITED ,0.020
AEF,AUSTRALIAN ETHICAL INVESTMENT LIMITED ,135.000
AEG,ABSOLUTE EQUITY PERFORMANCE FUND LIMITED,1.165
AEI,AERIS ENVIRONMENTAL LTD ,0.140
AER,AEERIS LTD,0.041
AEV,AVENIRA LIMITED ,0.024
AFA,ASF GROUP LIMITED ,0.150
AFG,AUSTRALIAN FINANCE GROUP LTD,1.405
AFI,AUSTRALIAN FOUNDATION INVESTMENT COMPANY LIMITED,6.160
AFP,AFT PHARMACEUTICALS LIMITED ,2.000
AFR,AFRICAN ENERGY RESOURCES LIMITED,0.024
AFT,AFT CORPORATION LIMITED ,0.001
AGD,AUSTRAL GOLD LIMITED,0.100
AGE,ALLIGATOR ENERGY LIMITED,0.009
AGG,ANGLOGOLD ASHANTI LIMITED ,2.160
AGI,AINSWORTH GAME TECHNOLOGY LIMITED ,1.040
AGJ,AGRICULTURAL LAND TRUST ,0.032
AGL,AGL ENERGY LIMITED. ,22.480
AGO,ATLAS IRON LIMITED,0.043
AGR,AGUIA RESOURCES LIMITED ,0.200
AGS,ALLIANCE RESOURCES LIMITED,0.091
AGY,ARGOSY MINERALS LIMITED ,0.240
AHF,AUSTRALIAN DAIRY FARMS GROUP,0.155
AHG,AUTOMOTIVE HOLDINGS GROUP LIMITED.,2.850
AHK,ARK MINES LIMITED ,0.067
AHL,AHALIFE HOLDINGS LIMITED,0.015
AHN,ATHENA RESOURCES LIMITED,0.040
AHQ,ALLEGIANCE COAL LIMITED ,0.042
AHR,ANCHOR RESOURCES LIMITED,0.016
AHX,APIAM ANIMAL HEALTH LIMITED ,0.750
AHY,ASALEO CARE LIMITED ,1.395
AHZ,ADMEDUS LTD ,0.230
AIA,AUCKLAND INTERNATIONAL AIRPORT LIMITED,6.230
AIB,AURORA GLOBAL INCOME TRUST,0.295
AIQ,ALTERNATIVE INVESTMENT TRUST,0.085
AIR,ASTIVITA LIMITED,0.065
AIS,AERIS RESOURCES LIMITED ,0.160
AIV,ACTIVEX LIMITED ,0.120
AIY,AUTHORISED INVESTMENT FUND LIMITED,0.031
AIZ,AIR NEW ZEALAND LIMITED ,2.950
AJC,ACACIA COAL LIMITED ,0.001
AJD,ASIA PACIFIC DATA CENTRE GROUP,1.920
AJJ,ASIAN AMERICAN MEDICAL GROUP LIMITED,0.105
AJL,AJ LUCAS GROUP LIMITED,0.330
AJM,ALTURA MINING LIMITED ,0.325
AJQ,ARMOUR ENERGY LIMITED ,0.089
AJX,ALEXIUM INTERNATIONAL GROUP LIMITED ,0.120
AJY,ASAPLUS RESOURCES LIMITED ,0.100
AKF,ASK FUNDING LIMITED ,0.021
AKG,ACADEMIES AUSTRALASIA GROUP LIMITED ,0.375
AKM,ASPIRE MINING LIMITED ,0.022
AKN,AUKING MINING LIMITED ,0.003
AKP,AUDIO PIXELS HOLDINGS LIMITED ,17.400
AL8,ALDERAN RESOURCES LIMITED ,0.885
ALC,ALCIDION GROUP LIMITED,0.052
ALF,AUSTRALIAN LEADERS FUND LIMITED ,1.030
ALI,ARGO GLOBAL LISTED INFRASTRUCTURE LIMITED ,1.800
ALK,ALKANE RESOURCES LIMITED,0.230
ALL,ARISTOCRAT LEISURE LIMITED,30.900
ALQ,ALS LIMITED ,7.540
ALT,ANALYTICA LIMITED ,0.006
ALU,ALTIUM LIMITED,22.510
ALX,ATLAS ARTERIA ,6.430
ALY,ALCHEMY RESOURCES LIMITED ,0.015
AMA,AMA GROUP LIMITED ,1.045
AMB,AMBITION GROUP LIMITED,0.140
AMC,AMCOR LIMITED ,14.410
AMD,ARROW MINERALS LTD,0.025
AME,ALTO METALS LIMITED ,0.065
AMG,AUSMEX MINING GROUP LIMITED ,0.032
AMH,AMCIL LIMITED ,0.960
AMI,AURELIA METALS LIMITED,0.570
AML,AEON METALS LIMITED.,0.355
AMN,AGRIMIN LIMITED ,0.940
AMO,AMBERTECH LIMITED ,0.160
AMP,AMP LIMITED ,3.560
AMPPA,AMP LIMITED ,104.199
AMT,ALLEGRA ORTHOPAEDICS LIMITED,0.105
ANG,AUSTIN ENGINEERING LIMITED,0.230
ANL,AMANI GOLD LIMITED,0.009
ANN,ANSELL LIMITED,27.190
ANO,ADVANCE NANOTEK LIMITED ,0.500
ANP,ANTISENSE THERAPEUTICS LIMITED,0.025
ANQ,ANAECO LIMITED,0.003
ANR,ANATARA LIFESCIENCES LTD,0.635
ANS,AUSTSINO RESOURCES GROUP LIMITED,0.016
ANW,AUS TIN MINING LTD,0.017
ANZ,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED ,28.240
ANZPC,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED ,101.400
ANZPD,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED ,103.000
ANZPE,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED ,100.620
ANZPF,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED ,101.690
ANZPG,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED ,104.619
ANZPH,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED ,100.399
AO1,ASSETOWL LIMITED,0.032
AOA,AUSMON RESOURCES LIMITED,0.009
AOD,AURORA DIVIDEND INCOME TRUST (MANAGED FUND) ,0.560
AOF,AUSTRALIAN UNITY OFFICE FUND,2.500
AOG,AVEO GROUP,2.430
AOK,AUSTEX OIL LIMITED,0.017
AON,APOLLO MINERALS LIMITED ,0.235
AOP,APOLLO CONSOLIDATED LIMITED ,0.165
AOU,AUROCH MINERALS LTD ,0.078
AOW,AMERICAN PATRIOT OIL & GAS LIMITED,0.025
APA,APA GROUP ,9.850
APC,AUSTRALIAN POTASH LIMITED ,0.058
APD,APN PROPERTY GROUP LIMITED,0.450
APE,AP EAGERS LIMITED ,8.530
APG,AUSTPAC RESOURCES NL,0.001
API,AUSTRALIAN PHARMACEUTICAL INDUSTRIES LIMITED,1.700
APL,ANTIPODES GLOBAL INVESTMENT COMPANY LTD ,1.180
APO,APN OUTDOOR GROUP LIMITED ,6.280
APT,AFTERPAY TOUCH GROUP LIMITED,9.350
APW,AIMS PROPERTY SECURITIES FUND ,1.575
APX,APPEN LIMITED ,13.370
APZ,ASPEN GROUP ,0.955
AQC,AUSTRALIAN PACIFIC COAL LIMITED ,0.600
AQD,AUSQUEST LIMITED,0.033
AQF,AUSTRALIAN GOVERNANCE MASTERS INDEX FUND LIMITED,1.850
AQG,ALACER GOLD CORP. ,2.600
AQI,ALICANTO MINERALS LIMITED ,0.060
AQJ,AUS ASIA MINERALS LIMITED ,-
AQS,AQUIS ENTERTAINMENT LIMITED ,0.028
AQX,ALICE QUEEN LIMITED ,0.040
AQZ,ALLIANCE AVIATION SERVICES LIMITED,1.930
ARA,ARIADNE AUSTRALIA LIMITED ,0.655
ARB,ARB CORPORATION LIMITED.,22.830
ARC,AUSTRALIAN RURAL CAPITAL LIMITED,0.690
ARD,ARGENT MINERALS LIMITED ,0.021
ARE,ARGONAUT RESOURCES NL ,0.020
ARF,ARENA REIT. ,2.150
ARG,ARGO INVESTMENTS LIMITED,7.970
ARH,AUSTRALASIAN RESOURCES LIMITED,0.005
ARI,A.C.N. 004 410 833 LIMITED,0.022
ARL,ARDEA RESOURCES LIMITED ,0.780
ARM,AURORA MINERALS LIMITED ,0.029
ARO,ASTRO RESOURCES NL,0.003
ARQ,ARQ GROUP LIMITED ,3.300
ARS,ALT RESOURCES LIMITED ,0.053
ARU,ARAFURA RESOURCES LIMITED ,0.088
ARV,ARTEMIS RESOURCES LIMITED ,0.170
ARX,ARC EXPLORATION LIMITED ,0.300
AS1,ANGEL SEAFOOD HOLDINGS LTD,0.160
ASB,AUSTAL LIMITED,1.860
ASG,AUTOSPORTS GROUP LIMITED. ,1.700
ASH,ASHLEY SERVICES GROUP LIMITED ,0.195
ASL,AUSDRILL LIMITED,1.835
ASN,ANSON RESOURCES LIMITED ,0.054
ASP,ASPERMONT LIMITED.,0.009
AST,AUSNET SERVICES LIMITED ,1.605
ASW,ADVANCED SHARE REGISTRY LIMITED ,0.710
ASX,ASX LIMITED ,64.390
ASY,ASSEMBLEBAY LIMITED ,0.019
ATA,ATC ALLOYS LTD,0.025
ATC,ALTECH CHEMICALS LTD,0.205
ATL,APOLLO TOURISM & LEISURE LTD,1.650
ATM,ANEKA TAMBANG (PERSERO) TBK (PT),0.700
ATP,ATLAS PEARLS LTD,0.024
ATR,ASTRON CORPORATION LIMITED,0.200
ATS,AUSTRALIS OIL & GAS LIMITED ,0.460
ATT,ANTE REAL ESTATE TRUST,0.002
ATU,ATRUM COAL LIMITED,0.079
AU1,THE AGENCY GROUP AUSTRALIA LTD,0.008
AU8,AUMAKE INTERNATIONAL LIMITED,0.230
AUB,AUB GROUP LIMITED ,13.580
AUC,AUSGOLD LIMITED ,0.028
AUDS,BETASHARES STRONG AUSTRALIAN DOLLAR FUND (HEDGE FUND) ,13.980
AUH,AUSTCHINA HOLDINGS LIMITED,0.006
AUI,AUSTRALIAN UNITED INVESTMENT COMPANY LIMITED,8.650
AUL,AUSTAR GOLD LIMITED ,0.007
AUMF,ISHARES EDGE MSCI AUSTRALIA MULTIFACTOR ETF ,29.750
AUP,AURORA PROPERTY BUY-WRITE INCOME TRUST,2.630
AUQ,ALARA RESOURCES LIMITED ,0.029
AUR,AURIS MINERALS LIMITED,0.068
AUST,BETASHARES MANAGED RISK AUSTRALIAN SHARE FUND ,16.550
AUZ,AUSTRALIAN MINES LIMITED,0.089
AVA,AVA RISK GROUP LIMITED,0.115
AVB,AVANCO RESOURCES LIMITED,0.165
AVC,AUCTUS ALTERNATIVE INVESTMENTS LIMITED,0.041
AVD,ANTILLES OIL AND GAS NL ,0.021
AVG,AUSTRALIAN VINTAGE LTD,0.545
AVH,AVITA MEDICAL LTD ,0.069
AVJ,AVJENNINGS LIMITED,0.705
AVL,AUSTRALIAN VANADIUM LIMITED ,0.042
AVN,AVENTUS RETAIL PROPERTY FUND,2.240
AVQ,AXIOM MINING LIMITED,0.120
AVW,AVIRA RESOURCES LTD ,0.009
AVZ,AVZ MINERALS LIMITED,0.105
AWC,ALUMINA LIMITED ,2.800
AWN,AROWANA INTERNATIONAL LIMITED ,0.275
AWV,ANOVA METALS LIMITED,0.039
AWY,AUSTRALIAN WHISKY HOLDINGS LIMITED,0.047
AX1,ACCENT GROUP LIMITED,1.650
AX8,ACCELERATE RESOURCES LIMITED,0.140
AXE,ARCHER EXPLORATION LIMITED,0.110
AXI,AXIOM PROPERTIES LIMITED,0.039
AXL,AXSESSTODAY LIMITED ,2.200
AXP,"AIRXPANDERS, INC. ",0.092
AXT,ARGO EXPLORATION LIMITED,0.013
AYF,AUSTRALIAN ENHANCED INCOME FUND ,5.800
AYG,AXXIS TECHNOLOGY GROUP LTD,-
AYI,A1 INVESTMENTS & RESOURCES LTD,0.001
AYK,AUSTRALIAN MASTERS YIELD FUND NO 4 LIMITED,20.900
AYM,AUSTRALIA UNITED MINING LIMITED ,0.003
AYR,ALLOY RESOURCES LIMITED ,0.007
AYS,AMAYSIM AUSTRALIA LIMITED ,1.060
AYZ,AUSTRALIAN MASTERS YIELD FUND NO 5 LIMITED,57.000
AZI,ALTA ZINC LIMITED ,0.007
AZJ,AURIZON HOLDINGS LIMITED,4.330
AZM,AZUMAH RESOURCES LIMITED,0.025
AZS,AZURE MINERALS LIMITED,0.230
AZV,AZURE HEALTHCARE LIMITED,0.060
AZY,ANTIPA MINERALS LIMITED ,0.013
B2Y,BOUNTY MINING LIMITED ,0.390
BAF,BLUE SKY ALTERNATIVES ACCESS FUND LIMITED ,0.800
BAH,BOJUN AGRICULTURE HOLDINGS LIMITED,0.305
BAL,BELLAMY'S AUSTRALIA LIMITED ,15.540
BAP,BAPCOR LIMITED,6.550
BAR,BARRA RESOURCES LIMITED ,0.048
BAS,BASS OIL LIMITED,0.005
BAT,BATTERY MINERALS LIMITED,0.032
BAU,BAUXITE RESOURCES LIMITED ,0.056
BAUE,BAUXITE RESOURCES LIMITED ,-
BBL,BRISBANE BRONCOS LIMITED,0.500
BBN,BABY BUNTING GROUP LIMITED,1.455
BBOZ,BETASHARES AUSTRALIAN EQUITIES STRONGBEARHEDGEFUND,13.730
BBR,BORA BORA RESOURCES LIMITED ,0.047
BBUS,BETASHARES US EQ STRONG BEAR HDGE FND-CRNCY HDGED ,5.030
BBX,BBX MINERALS LIMITED,0.180
BC8,BLACK CAT SYNDICATE LIMITED ,0.255
