AFL,AF LEGAL GROUP LTD,0.575
AFP,AFT PHARMACEUTICALS LIMITED ,4.200
AFR,AFRICAN ENERGY RESOURCES LIMITED,0.021
AFW,APPLYFLOW LIMITED ,0.006
AGC,AUSTRALIAN GOLD AND COPPER LTD,0.140
AGD,AUSTRAL GOLD LIMITED,0.145
AGE,ALLIGATOR ENERGY LIMITED,0.036
AGG,ANGLOGOLD ASHANTI LIMITED ,4.830
AGH,ALTHEA GROUP HOLDINGS LIMITED ,0.305
AGI,AINSWORTH GAME TECHNOLOGY LIMITED ,1.235
AGL,AGL ENERGY LIMITED. ,8.200
AGN,ARGENICA THERAPEUTICS LIMITED ,0.200
AGR,AGUIA RESOURCES LIMITED ,0.076
AGS,ALLIANCE RESOURCES LIMITED,0.150
AGY,ARGOSY MINERALS LIMITED ,0.099
AHC,AUSTCO HEALTHCARE LIMITED ,0.125
AHI,ADVANCED HUMAN IMAGING LTD,1.315
AHK,ARK MINES LIMITED ,0.034
AHN,ATHENA RESOURCES LIMITED,0.020
AHQ,ALLEGIANCE COAL LIMITED ,0.710
AHX,APIAM ANIMAL HEALTH LIMITED ,0.960
AHY,ASALEO CARE LIMITED ,1.415
AIA,AUCKLAND INTERNATIONAL AIRPORT LIMITED,6.760
AIM,ACCESS INNOVATION HOLDINGS LIMITED,0.865
AIR,ASTIVITA LIMITED,0.900
AIS,AERIS RESOURCES LIMITED ,0.195
AIV,ACTIVEX LIMITED ,0.170
AIY,AUTHORISED INVESTMENT FUND LIMITED,0.030
AIZ,AIR NEW ZEALAND LIMITED ,1.435
AJJ,ASIAN AMERICAN MEDICAL GROUP LIMITED,0.034
AJL,AJ LUCAS GROUP LIMITED,0.026
AJM,ALTURA MINING LIMITED ,0.070
AJQ,ARMOUR ENERGY LIMITED ,0.026
AJX,ALEXIUM INTERNATIONAL GROUP LIMITED ,0.049
AJY,ASAPLUS RESOURCES LIMITED ,0.060
AKG,ACADEMIES AUSTRALASIA GROUP LIMITED ,0.245
AKM,ASPIRE MINING LIMITED ,0.073
AKN,AUKING MINING LIMITED ,0.145
AKO,AKORA RESOURCES LIMITED ,0.250
AKP,AUDIO PIXELS HOLDINGS LIMITED ,26.100
AL3,AML3D LIMITED ,0.205
AL8,ALDERAN RESOURCES LIMITED ,0.042
ALB,ALBION RESOURCES LIMITED,0.185
ALC,ALCIDION GROUP LIMITED,0.400
ALD,AMPOL LIMITED ,28.210
ALG,ARDENT LEISURE GROUP LIMITED,0.980
ALI,ARGO GLOBAL LISTED INFRASTRUCTURE LIMITED ,2.180
ALK,ALKANE RESOURCES LIMITED,1.150
ALL,ARISTOCRAT LEISURE LIMITED,43.090
ALQ,ALS LIMITED ,13.040
ALT,ANALYTICA LIMITED ,0.002
ALU,ALTIUM LIMITED,36.690
ALX,ATLAS ARTERIA ,6.370
ALY,ALCHEMY RESOURCES LIMITED ,0.014
AM7,ARCADIA MINERALS LIMITED,0.185
AMA,AMA GROUP LIMITED ,0.575
AMC,AMCOR PLC ,15.130
AMD,ARROW MINERALS LTD,0.005
AME,ALTO METALS LIMITED ,0.093
AMH,AMCIL LIMITED ,1.220
AMI,AURELIA METALS LIMITED,0.410
AML,AEON METALS LIMITED.,0.072
AMN,AGRIMIN LIMITED ,0.495
AMO,AMBERTECH LIMITED ,0.225
AMP,AMP LIMITED ,1.125
AMS,ATOMOS LIMITED,1.070
AMT,ALLEGRA ORTHOPAEDICS LIMITED,0.200
AMX,AEROMETREX LIMITED,0.670
AND,ANSARADA GROUP LIMITED,1.130
ANG,AUSTIN ENGINEERING LIMITED,0.140
ANL,AMANI GOLD LIMITED,0.001
ANN,ANSELL LIMITED,43.510
ANO,ADVANCE NANOTEK LIMITED ,3.700
ANONC,ADVANCE NANOTEK LIMITED ,-
ANP,ANTISENSE THERAPEUTICS LIMITED,0.195
ANR,ANATARA LIFESCIENCES LTD,0.155
ANW,AUS TIN MINING LTD,0.001
ANX,ANAX METALS LIMITED ,0.076
ANZ,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED ,28.150
AO1,ASSETOWL LIMITED,0.006
AOA,AUSMON RESOURCES LIMITED,0.005
AON,APOLLO MINERALS LIMITED ,0.089
AOP,APOLLO CONSOLIDATED LIMITED ,0.300
AOU,AUROCH MINERALS LTD ,0.180
APC,AUSTRALIAN POTASH LIMITED ,0.140
APE,EAGERS AUTOMOTIVE LIMITED ,16.560
APG,AUSTPAC RESOURCES NL,0.002
APH,AUSTRALIAN PRIMARY HEMP LIMITED ,0.340
API,AUSTRALIAN PHARMACEUTICAL INDUSTRIES LIMITED,1.115
APL,ANTIPODES GLOBAL INVESTMENT COMPANY LTD ,1.120
APT,AFTERPAY LIMITED,118.170
APV,APPSVILLAGE AUSTRALIA LIMITED ,0.056
APX,APPEN LIMITED ,13.600
AQC,AUSTRALIAN PACIFIC COAL LIMITED ,0.180
AQD,AUSQUEST LIMITED,0.022
AQI,ALICANTO MINERALS LIMITED ,0.135
AQS,AQUIS ENTERTAINMENT LIMITED ,0.230
AQX,ALICE QUEEN LIMITED ,0.012
AQZ,ALLIANCE AVIATION SERVICES LIMITED,4.550
AR9,ARCHTIS LIMITED ,0.235
ARA,ARIADNE AUSTRALIA LIMITED ,0.550
ARB,ARB CORPORATION LIMITED.,43.190
ARC,AUSTRALIAN RURAL CAPITAL LIMITED,0.260
ARD,ARGENT MINERALS LIMITED ,0.040
ARE,ARGONAUT RESOURCES NL ,0.006
ARG,ARGO INVESTMENTS LIMITED,8.930
ARL,ARDEA RESOURCES LIMITED ,0.550
ARN,ALDORO RESOURCES LIMITED,0.305
ARO,ASTRO RESOURCES NL,0.005
ARR,AMERICAN RARE EARTHS LIMITED,0.079
ART,AIRTASKER LIMITED ,1.100
ARU,ARAFURA RESOURCES LIMITED ,0.125
ARV,ARTEMIS RESOURCES LIMITED ,0.052
ARX,AROA BIOSURGERY LIMITED ,1.120
AS1,ANGEL SEAFOOD HOLDINGS LTD,0.145
ASB,AUSTAL LIMITED,2.050
ASG,AUTOSPORTS GROUP LIMITED. ,2.550
ASH,ASHLEY SERVICES GROUP LIMITED ,0.460
ASM,AUSTRALIAN STRATEGIC MATERIALS LIMITED,7.800
ASN,ANSON RESOURCES LIMITED ,0.063
ASO,ASTON MINERALS LIMITED,0.155
ASP,ASPERMONT LIMITED.,0.029
ASQ,AUSTRALIAN SILICA QUARTZ GROUP LTD,0.105
AST,AUSNET SERVICES LIMITED ,1.750
ASW,ADVANCED SHARE REGISTRY LIMITED ,0.930
ASX,ASX LIMITED ,77.710
AT1,ATOMO DIAGNOSTICS LIMITED ,0.185
ATC,ALTECH CHEMICALS LTD,0.043
ATH,ALTERITY THERAPEUTICS LIMITED ,0.028
ATL,APOLLO TOURISM & LEISURE LTD,0.390
ATM,ANEKA TAMBANG (PERSERO) TBK (PT),1.000
ATP,ATLAS PEARLS LTD,0.015
ATR,ASTRON CORPORATION LIMITED,0.580
ATS,AUSTRALIS OIL & GAS LIMITED ,0.046
ATU,ATRUM COAL LIMITED,0.029
ATX,AMPLIA THERAPEUTICS LIMITED ,0.230
AU1,THE AGENCY GROUP AUSTRALIA LTD,0.050
AUA,AUDEARA LIMITED ,0.105
AUB,AUB GROUP LIMITED ,22.390
AUC,AUSGOLD LIMITED ,0.043
AUH,AUSTCHINA HOLDINGS LIMITED,0.012
AUI,AUSTRALIAN UNITED INVESTMENT COMPANY LIMITED,10.160
AUK,AUMAKE LIMITED. ,0.027
AUL,AUSTAR GOLD LIMITED ,0.315
AUN,AURUMIN LIMITED ,0.185
AUQ,ALARA RESOURCES LIMITED ,0.014
AUR,AURIS MINERALS LIMITED,0.048
AUT,AUTECO MINERALS LTD ,0.080
AUZ,AUSTRALIAN MINES LIMITED,0.022
AV1,ADVERITAS LIMITED ,0.096
AVA,AVA RISK GROUP LIMITED,0.380
AVC,AUCTUS INVESTMENT GROUP LIMITED ,1.090
AVE,AVECHO BIOTECHNOLOGY LIMITED,0.017
AVG,AUSTRALIAN VINTAGE LTD,0.800
AVH,AVITA MEDICAL INC.,5.230
AVJ,AVJENNINGS LIMITED,0.630
AVL,AUSTRALIAN VANADIUM LIMITED ,0.019
AVR,ANTERIS TECHNOLOGIES LTD,6.800
AVW,AVIRA RESOURCES LTD ,0.005
AVZ,AVZ MINERALS LIMITED,0.160
AWC,ALUMINA LIMITED ,1.645
AWJ,AURIC MINING LIMITED,0.140
AWN,AWN HOLDINGS LIMITED,0.850
AWV,ANOVA METALS LIMITED,0.020
AX1,ACCENT GROUP LIMITED,2.790
AX8,ACCELERATE RESOURCES LIMITED,0.031
AXE,ARCHER MATERIALS LIMITED,0.950
AXI,AXIOM PROPERTIES LIMITED,0.066
AXT,ARGO EXPLORATION LIMITED,0.014
AYI,A1 INVESTMENTS & RESOURCES LTD,0.001
AYM,AUSTRALIA UNITED MINING LIMITED ,0.009
AZI,ALTA ZINC LIMITED ,0.069
AZJ,AURIZON HOLDINGS LIMITED,3.720
AZS,AZURE MINERALS LIMITED,0.230
AZY,ANTIPA MINERALS LIMITED ,0.041
BAP,BAPCOR LIMITED,8.500
BAR,BARRA RESOURCES LIMITED ,0.018
BAS,BASS OIL LIMITED,0.003
BAT,BATTERY MINERALS LIMITED,0.016
BBC,BNK BANKING CORPORATION LIMITED ,0.735
BBL,BRISBANE BRONCOS LIMITED,0.470
BBN,BABY BUNTING GROUP LIMITED,5.620
BBX,BBX MINERALS LIMITED,0.245
BC8,BLACK CAT SYNDICATE LIMITED ,0.620
BCA,BLACK CANYON LIMITED,0.245
BCB,BOWEN COKING COAL LIMITED ,0.070
BCC,BEAM COMMUNICATIONS HOLDINGS LIMITED,0.235
BCI,BCI MINERALS LIMITED,0.545
BCK,BROCKMAN MINING LIMITED ,0.044
BCN,BEACON MINERALS LIMITED ,0.035
BCT,BLUECHIIP LIMITED ,0.041
BD1,BARD1 LIFE SCIENCES LIMITED ,1.880
BDA,BOD AUSTRALIA LIMITED ,0.335
BDC,BARDOC GOLD LIMITED ,0.069
BDG,BLACK DRAGON GOLD CORP. ,0.080
BDM,BURGUNDY DIAMOND MINES LIMITED,0.290
BEE,BROO LTD,0.015
BEL,BENTLEY CAPITAL LIMITED ,0.096
BEM,BLACKEARTH MINERALS NL,0.094
BEN,BENDIGO AND ADELAIDE BANK LIMITED ,10.490
BET,BETMAKERS TECHNOLOGY GROUP LTD,1.070
BEX,BIKEEXCHANGE LIMITED,0.233
BFC,BESTON GLOBAL FOOD COMPANY LIMITED,0.135
BFG,BELL FINANCIAL GROUP LIMITED,1.785
BFL,BSP FINANCIAL GROUP LIMITED ,-
BGA,BEGA CHEESE LIMITED ,5.890
BGD,BARTON GOLD HOLDINGS LIMITED,0.200
BGL,BELLEVUE GOLD LIMITED ,0.950
BGP,BRISCOE GROUP AUSTRALASIA LIMITED ,4.050
BGT,BIO-GENE TECHNOLOGY LTD ,0.170
BHD,BENJAMIN HORNIGOLD LIMITED,0.310
BHL,BOYUAN HOLDINGS LIMITED ,0.110
BHP,BHP GROUP LIMITED ,48.570
BID,BILL IDENTITY LIMITED ,0.520
BIN,BINGO INDUSTRIES LIMITED,3.430
BIQ,"BUILDINGIQ, INC ",0.016
BIR,BIR FINANCIAL LIMITED ,0.029
BIS,BISALLOY STEEL GROUP LIMITED,1.200
BIT,BIOTRON LIMITED ,0.047
BKG,BOOKTOPIA GROUP LIMITED ,2.640
BKI,BKI INVESTMENT COMPANY LIMITED,1.620
BKL,BLACKMORES LIMITED,73.470
BKT,BLACK ROCK MINING LIMITED ,0.140
BKW,BRICKWORKS LIMITED,25.070
BKY,BERKELEY ENERGIA LIMITED,0.560
BLD,BORAL LIMITED.,7.350
BLG,BLUGLASS LIMITED,0.030
BLU,BLUE ENERGY LIMITED.,0.064
BLX,BEACON LIGHTING GROUP LIMITED ,1.900
BLY,BOART LONGYEAR LIMITED,0.310
BLZ,BLAZE INTERNATIONAL LIMITED ,0.035
BMG,BMG RESOURCES LIMITED ,0.049
BMH,BAUMART HOLDINGS LIMITED,0.200
BML,BOAB METALS LIMITED ,0.425
BMN,BANNERMAN RESOURCES LIMITED ,0.165
BMO,BASTION MINERALS LIMITED,0.180
BNL,BLUE STAR HELIUM LIMITED,0.033
BNO,BIONOMICS LIMITED ,0.190
BNR,BULLETIN RESOURCES LIMITED,0.068
BNZ,BENZ MINING CORP. ,0.800
BOA,BOADICEA RESOURCES LIMITED,0.205
BOC,BOUGAINVILLE COPPER LIMITED ,0.600
BOE,BOSS ENERGY LTD ,0.180
BOL,BOOM LOGISTICS LIMITED,0.140
BOQ,BANK OF QUEENSLAND LIMITED. ,9.110
BOT,BOTANIX PHARMACEUTICALS LTD ,0.080
BPH,BPH ENERGY LTD,0.071
BPM,BPM MINERALS LIMITED,0.350
BPP,BABYLON PUMP & POWER LIMITED,0.017
BPT,BEACH ENERGY LIMITED,1.240
BRB,BREAKER RESOURCES NL,0.155
BRG,BREVILLE GROUP LIMITED,29.910
BRI,BIG RIVER INDUSTRIES LIMITED,2.200
BRK,BROOKSIDE ENERGY LIMITED,0.023
BRL,BATHURST RESOURCES LIMITED. ,0.455
BRN,BRAINCHIP HOLDINGS LTD,0.490
BRU,BURU ENERGY LIMITED ,0.150
BRV,BIG RIVER GOLD LTD,0.395
BSA,BSA LIMITED ,0.325
BSE,BASE RESOURCES LIMITED,0.300
BSL,BLUESCOPE STEEL LIMITED ,21.960
BSM,BASS METALS LTD ,0.005
BSR,BASSARI RESOURCES LIMITED ,0.013
BSX,BLACKSTONE MINERALS LIMITED ,0.355
BTC,BTC HEALTH LTD,0.074
BTH,BIGTINCAN HOLDINGS LIMITED,1.135
BTI,BAILADOR TECHNOLOGY INVESTMENTS LIMITED ,1.330
BTR,BRIGHTSTAR RESOURCES LIMITED,0.031
BUB,BUBS AUSTRALIA LIMITED,0.435
BUD,BUDDY TECHNOLOGIES LTD,0.043
BUX,BUXTON RESOURCES LIMITED,0.135
BUY,BOUNTY OIL & GAS NL ,0.016
BVS,BRAVURA SOLUTIONS LIMITED.,3.510
BWF,BLACKWALL LIMITED ,0.560
BWX,BWX LIMITED ,5.440
BXB,BRAMBLES LIMITED,11.440
BXN,BIOXYNE LIMITED ,0.028
BYE,BYRON ENERGY LIMITED,0.100
BYH,BRYAH RESOURCES LIMITED ,0.059
BYI,BEYOND INTERNATIONAL LIMITED,0.700
C6C,COPPER MOUNTAIN MINING CORPORATION,3.860
CAA,CAPRAL LIMITED,7.320
CAD,CAENEUS MINERALS LTD,0.010
CAE,CANNINDAH RESOURCES LIMITED ,0.056
CAF,CENTREPOINT ALLIANCE LIMITED,0.220
CAG,CAPE RANGE LTD,0.200
CAI,CALIDUS RESOURCES LIMITED ,0.465
CAJ,CAPITOL HEALTH LIMITED,0.370
CAM,CLIME CAPITAL LIMITED ,0.955
CAN,CANN GROUP LIMITED,0.340
CAP,CARPENTARIA RESOURCES LTD ,0.180
CAQ,CAQ HOLDINGS LIMITED,0.018
CAR,CARSALES.COM LIMITED. ,19.760
CAT,CATAPULT GROUP INTERNATIONAL LTD,2.000
CAU,CRONOS AUSTRALIA LIMITED,0.105
CAV,CARNAVALE RESOURCES LIMITED ,0.006
CAY,CANYON RESOURCES LIMITED,0.120
CAZ,CAZALY RESOURCES LIMITED,0.049
CBA,COMMONWEALTH BANK OF AUSTRALIA. ,99.870
CBE,COBRE LIMITED ,0.160
CBL,CONTROL BIONICS LIMITED ,0.695
CBR,CARBON REVOLUTION LIMITED ,1.110
CBY,CANTERBURY RESOURCES LIMITED,0.092
CCA,CHANGE FINANCIAL LIMITED,0.110
CCE,CARNEGIE CLEAN ENERGY LIMITED ,0.002
CCG,COMMS GROUP LTD ,0.069
CCJ,COUNTY INTERNATIONAL LIMITED,-
CCP,CREDIT CORP GROUP LIMITED ,29.730
CCR,CREDIT CLEAR LIMITED,0.575
CCV,CASH CONVERTERS INTERNATIONAL ,0.220
CCX,CITY CHIC COLLECTIVE LIMITED,5.490
CCZ,CASTILLO COPPER LIMITED ,0.038
CDA,CODAN LIMITED ,18.030
CDD,CARDNO LIMITED,0.970
CDH,CHONGHERR INVESTMENTS LTD ,0.002
CDM,CADENCE CAPITAL LIMITED ,1.070
CDR,CODRUS MINERALS LIMITED ,0.200
CDT,CASTLE MINERALS LIMITED ,0.014
CDX,CARDIEX LIMITED ,0.071
CDY,CELLMID LIMITED ,0.060
CE1,CALIMA ENERGY LIMITED ,0.011
CEL,CHALLENGER EXPLORATION LIMITED,0.220
CEN,CONTACT ENERGY LIMITED,7.790
CF1,COMPLII FINTECH SOLUTIONS LTD ,0.060
CFO,CFOAM LIMITED ,0.016
CG1,CARBONXT GROUP LIMITED,0.130
CGA,CONTANGO ASSET MANAGEMENT LIMITED ,0.995
CGB,CANN GLOBAL LIMITED ,0.005
CGC,COSTA GROUP HOLDINGS LIMITED,3.310
CGF,CHALLENGER LIMITED,5.410
CGM,COUGAR METALS NL,0.001
CGN,CRATER GOLD MINING LIMITED,0.016
CGO,CPT GLOBAL LIMITED,0.500
CGS,COGSTATE LTD,1.360
CHK,COHIBA MINERALS LIMITED ,0.016
CHL,CAMPLIFY HOLDINGS LIMITED ,1.320
CHM,CHIMERIC THERAPEUTICS LIMITED ,0.290
CHN,CHALICE MINING LIMITED,7.420
CHZ,CHESSER RESOURCES LIMITED ,0.130
CI1,CREDIT INTELLIGENCE LTD ,0.016
CIA,CHAMPION IRON LIMITED ,6.380
CIE,CONTANGO INCOME GENERATORLIMITED,0.620
CII,CI RESOURCES LIMITED,1.200
CIM,CIMIC GROUP LIMITED ,19.780
CIN,CARLTON INVESTMENTS LIMITED ,30.010
CIO,CONNECTED IO LIMITED,0.005
CIW,CLIME INVESTMENT MANAGEMENT LTD ,0.610
CKA,COKAL LIMITED ,0.060
CKF,COLLINS FOODS LIMITED ,11.470
CL1,CLASS LIMITED ,1.655
CL8,CARLY HOLDINGS LIMITED,0.064
CLA,CELSIUS RESOURCES LIMITED.,0.034
CLB,CANDY CLUB HOLDINGS LIMITED ,0.145
CLE,CYCLONE METALS LIMITED,0.009
CLH,COLLECTION HOUSE LIMITED,0.150
CLI,CROPLOGIC LIMITED ,0.031
CLT,CELLNET GROUP LIMITED ,0.053
CLU,CLUEY LTD ,1.150
CLV,CLOVER CORPORATION LIMITED,1.820
CLX,CTI LOGISTICS LIMITED ,0.915
CLZ,CLASSIC MINERALS LTD,0.002
CM8,CROWD MEDIA HOLDINGS LIMITED,0.021
CMC,CHINA MAGNESIUM CORPORATION LIMITED ,0.011
CMD,CASSIUS MINING LIMITED,0.017
CML,CHASE MINING CORPORATION LIMITED,0.017
CMM,CAPRICORN METALS LTD,1.900
CMP,COMPUMEDICS LIMITED ,0.395
CNB,CARNABY RESOURCES LIMITED ,0.345
CNJ,CONICO LTD,0.028
CNL,CELAMIN HOLDINGS LIMITED,0.066
CNU,CHORUS LIMITED,5.930
CNW,CIRRUS NETWORKS HOLDINGS LIMITED,0.028
COB,COBALT BLUE HOLDINGS LIMITED,0.270
COD,CODA MINERALS LTD ,1.245
COE,COOPER ENERGY LIMITED ,0.260
COG,COG FINANCIAL SERVICES LIMITED,0.135
COH,COCHLEAR LIMITED,251.670
COI,COMET RIDGE LIMITED ,0.062
COL,COLES GROUP LIMITED.,17.090
COO,CORUM GROUP LIMITED ,0.087
COS,COSOL LIMITED ,0.630
COY,COPPERMOLY LIMITED,0.010
CPH,CRESO PHARMA LIMITED,0.140
CPN,CASPIN RESOURCES LIMITED,1.660
CPT,CIPHERPOINT LIMITED ,0.032
CPU,COMPUTERSHARE LIMITED.,16.900
CPV,CLEARVUE TECHNOLOGIES LIMITED ,0.440
CR1,CONSTELLATION RESOURCES LIMITED ,0.360
CR9,CORELLA RESOURCES LTD ,0.045
CRB,CARBINE RESOURCES LIMITED ,-
CRL,COMET RESOURCES LIMITED ,0.016
CRM,CARBON MINERALS LIMITED ,0.250
CRN,CORONADO GLOBAL RESOURCES INC.,0.840
CRO,CIRRALTO LIMITED,0.049
CRR,CRITICAL RESOURCES LIMITED,0.028
CRS,CAPRICE RESOURCES LTD ,0.205
CRW,CASHREWARDS LIMITED ,0.720
CSE,COPPER STRIKE LIMITED ,0.087
CSL,CSL LIMITED ,285.190
CSR,CSR LIMITED ,5.760
CSS,CLEAN SEAS SEAFOOD LIMITED,0.525
CST,CASTILE RESOURCES LTD ,0.220
CSX,CLEANSPACE HOLDINGS LIMITED ,1.540
CT1,CONSTELLATION TECHNOLOGIES LIMITED,0.016
CTD,CORPORATE TRAVEL MANAGEMENT LIMITED ,21.490
CTE,CRYOSITE LIMITED,0.400
CTM,CENTAURUS METALS LIMITED,0.750
CTO,CITIGOLD CORPORATION LIMITED,0.011
CTP,CENTRAL PETROLEUM LIMITED ,0.118
CTT,CETTIRE LIMITED ,2.640
CUE,CUE ENERGY RESOURCES LIMITED,0.063
CUL,CULLEN RESOURCES LIMITED,0.026
CUP,COUNTPLUS LIMITED ,1.000
CUV,CLINUVEL PHARMACEUTICALS LIMITED,30.700
CV1,CV CHECK LTD,0.140
CVC,CVC LIMITED ,1.970
CVL,CIVMEC LIMITED,0.645
CVN,CARNARVON PETROLEUM LIMITED ,0.250
CVS,CERVANTES CORPORATION LIMITED ,0.008
CVV,CARAVEL MINERALS LIMITED,0.460
CVW,CLEARVIEW WEALTH LIMITED,0.500
CWL,CONSOLIDATED FINANCIAL HOLDINGS LIMITED ,0.037
CWN,CROWN RESORTS LIMITED ,11.910
CWP,CEDAR WOODS PROPERTIES LIMITED,6.710
CWX,CARAWINE RESOURCES LIMITED,0.260
CWY,CLEANAWAY WASTE MANAGEMENT LIMITED,2.640
CWZ,CASHWERKZ LIMITED ,0.300
CXL,CALIX LIMITED ,2.670
CXM,CENTREX METALS LIMITED,0.048
CXO,CORE LITHIUM LTD,0.240
CXU,CAULDRON ENERGY LIMITED ,0.039
CXX,CRADLE RESOURCES LIMITED,0.059
CXZ,CONNEXION TELEMATICS LTD,0.015
CY5,CYGNUS GOLD LIMITED ,0.105
CYC,CYCLOPHARM LIMITED,1.700
CYG,COVENTRY GROUP LIMITED,1.450
CYL,CATALYST METALS LIMITED ,1.950
CYM,CYPRIUM METALS LIMITED,0.250
CYP,CYNATA THERAPEUTICS LIMITED ,0.505
CYQ,CYCLIQ GROUP LTD,0.002
CZL,CONSOLIDATED ZINC LIMITED ,0.037
CZN,CORAZON MINING LIMITED,0.035
CZR,CZR RESOURCES LTD ,0.010
D2O,DUXTON WATER LIMITED,1.420
DAF,DISCOVERY AFRICA LIMITED,0.055
DBF,DUXTON BROADACRE FARMS LIMITED,1.370
DC2,DC TWO LIMITED,0.295
DCC,DIGITALX LIMITED,0.049
DCG,DECMIL GROUP LIMITED,0.460
DCL,DOMACOM LIMITED ,0.065
DCN,DACIAN GOLD LIMITED ,0.260
DCX,DISCOVEX RESOURCES LIMITED,0.005
DDB,DYNAMIC DRILL AND BLAST HOLDINGS LIMITED,0.425
DDD,3D RESOURCES LIMITED,0.005
DDH,DDH1 LIMITED,1.170
DDR,DICKER DATA LIMITED ,11.060
DDT,DATADOT TECHNOLOGY LIMITED,0.006
DEG,DE GREY MINING LIMITED,1.235
DEL,DELOREAN CORPORATION LIMITED,0.210
DEM,DE.MEM LIMITED,0.300
DET,DEALT LIMITED ,0.550
DEV,DEVEX RESOURCES LIMITED ,0.365
DEX,DUKE EXPLORATION LIMITED,0.365
DGH,DESANE GROUP HOLDINGS LIMITED ,1.180
DGL,DGL GROUP LIMITED ,1.280
DGO,DGO GOLD LIMITED,3.100
DGR,DGR GLOBAL LIMITED,0.062
DHG,DOMAIN HOLDINGS AUSTRALIA LIMITED.,5.160
DJW,DJERRIWARRH INVESTMENTS LIMITED ,3.070
DJWN,DJERRIWARRH INVESTMENTS LIMITED ,2.990
DKM,DUKETON MINING LIMITED,0.325
DLC,DELECTA LIMITED ,0.007
DLT,DELTA DRONE INTERNATIONAL LIMITED ,0.022
DM1,DESERT METALS LIMITED ,0.650
